unidade,adm2_nome,papel,ano,area_primeira_deteccao_km2,n_pixels,selo,nivel_fonte,fonte,nota
lichinga,Cidade de Lichinga,controle,1992,0.038276462951392906,43,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,1993,0.22878885809582578,254,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,1994,0.19660183243215446,219,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,1995,0.12178874575443197,135,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,1996,0.4384394847159551,488,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,1997,0.16528472638101482,184,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,1998,0.2975125074858267,331,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,1999,0.13222778110481184,147,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2000,0.3453580861750678,384,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2001,0.4123418963400054,459,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2002,0.6106835679972231,679,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2003,0.1270082634296219,141,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2004,0.2914230701981051,324,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2005,0.5132525713936776,571,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2006,1.4118795311388792,1571,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2007,0.562837989307982,626,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2008,0.5784965423335519,643,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2009,0.4445289220036767,494,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2010,0.2627157229845604,292,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2011,1.6119610420211603,1793,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2012,0.4532281181289933,504,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2013,0.4714964299921581,524,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2014,0.20356118933240772,226,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
lichinga,Cidade de Lichinga,controle,2015,0.15310585180557162,170,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1985,24.828155710117862,27618,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1986,0.0,0,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1987,0.0,0,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1988,0.4098071108207084,456,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1989,2.4078192499406446,2678,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1990,3.0946106135295,3442,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1991,2.4272567413629704,2700,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1992,0.1806066911324466,201,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1993,0.16359888613791126,182,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1994,1.956707469847493,2177,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1995,1.2423796600770094,1382,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1996,2.6313504012973947,2927,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1997,3.0792225994868248,3425,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1998,3.912605044219056,4352,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,1999,1.5784862825880646,1756,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2000,3.348107897495669,3724,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2001,0.7742600749893226,861,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2002,0.6017523386161786,669,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2003,0.2607863432495417,290,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2004,0.95729645254956,1065,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2005,1.2610072560234051,1403,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2006,1.273155688162359,1416,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2007,0.8771168004324649,976,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2008,1.6457076070902756,1831,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2009,0.7491533152354848,833,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2010,0.417906065580011,465,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2011,0.5037549860286179,560,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2012,0.4170961701040807,464,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2013,0.6641142902628081,739,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2014,0.2575467613458207,286,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
xaixai,Xai-Xai,controle,2015,0.17979679565651635,200,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1985,19.301784646916374,21470,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1986,0.0,0,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1987,0.0,0,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1988,0.0,0,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1989,0.7071598356451785,787,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1990,0.12753402816259868,142,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1991,0.7921825210869109,881,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1992,0.3899598168817921,434,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1993,1.1968578027566952,1331,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1994,2.302152713499217,2561,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1995,1.3481000797443923,1500,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1996,1.0742289295234273,1195,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1997,1.3652681219970497,1519,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1998,2.5719362346124064,2861,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,1999,1.4151371971119122,1574,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2000,2.084690844965555,2319,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2001,2.01683620177648,2243,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2002,0.6826340609985249,759,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2003,1.694731028083763,1885,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2004,4.4923043894453825,4997,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2005,2.002938262810043,2228,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2006,1.4388454459370106,1600,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2007,1.1756021313962621,1308,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2008,2.424781586732485,2697,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2009,1.2925083238786441,1438,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2010,1.4838093661225422,1651,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2011,3.5366167040474474,3934,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2012,1.9963980562376022,2221,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2013,1.544306276917621,1718,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2014,2.3610145726511855,2626,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
inhambane,Cidade de Inhambane,controle,2015,2.1190269294708703,2357,observado,A,"DLR World Settlement Footprint Evolution (30 m, 1985-2015)","TAXA de primeira deteccao, nao estoque. O acumulado e monotonico por construcao (ADR 0008 emenda, ADR 0013): nenhuma contracao e detectavel nesta serie."
