razao_verde,buffer_envelope_m,janela_fecho_px,ano,area_km2,cobertura_poligonos_maus,adotado,nota
0.6,750.0,3,2020,54.257,0.6776,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.6,750.0,3,2025,70.409,0.7695,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.6,750.0,5,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.6,750.0,5,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.6,750.0,5,2010,11.961,0.082,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.6,750.0,5,2015,40.866,0.5032,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.6,750.0,5,2020,58.821,0.7155,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.6,750.0,5,2025,74.661,0.7984,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,3,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,3,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,3,2010,6.996,0.091,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,3,2015,33.998,0.5165,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,3,2020,47.959,0.7153,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,3,2025,56.632,0.7952,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,5,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,5,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,5,2010,8.429,0.1073,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,5,2015,36.786,0.5526,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,5,2020,51.016,0.752,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,250.0,5,2025,59.233,0.8227,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,3,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,3,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,3,2010,10.049,0.0906,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,3,2015,38.372,0.5169,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,3,2020,54.179,0.7155,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,3,2025,66.758,0.7956,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,5,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,5,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,5,2010,12.261,0.1073,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,5,2015,41.813,0.5531,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,5,2020,58.154,0.7524,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,500.0,5,2025,70.175,0.8229,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,3,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,3,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,3,2010,13.075,0.0907,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,3,2015,42.776,0.5174,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,3,2020,60.039,0.7159,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,3,2025,75.559,0.796,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,5,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,5,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,5,2010,16.147,0.1073,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,5,2015,46.852,0.5538,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,5,2020,64.733,0.7531,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.65,750.0,5,2025,79.933,0.8237,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,3,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,3,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,3,2010,9.251,0.1173,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,3,2015,38.003,0.5654,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,3,2020,51.345,0.75,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,3,2025,59.395,0.821,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,5,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,5,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,5,2010,11.082,0.1396,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,5,2015,40.937,0.6038,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,5,2020,54.361,0.7865,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,250.0,5,2025,61.761,0.8464,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,3,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,3,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,3,2010,13.246,0.1173,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,3,2015,43.344,0.5655,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,3,2020,58.918,0.7502,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,3,2025,70.777,0.8211,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,5,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,5,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,5,2010,15.931,0.1393,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,5,2015,46.998,0.604,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,5,2020,63.022,0.7866,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,500.0,5,2025,74.248,0.8464,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,3,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,3,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,3,2010,17.081,0.1171,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,3,2015,48.587,0.5659,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,3,2020,65.832,0.7504,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,3,2025,80.93,0.8214,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,5,2000,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,5,2005,0.0,0.0,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,5,2010,20.625,0.1391,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,5,2015,52.854,0.6043,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,5,2020,70.815,0.787,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
0.7,750.0,5,2025,85.538,0.8466,False,"Varredura dos três parâmetros livres da regra de pegada minerária (docs/ADR/0011). A linha com adotado=True é a configuração publicada em pegada_por_ano.csv. Área após permanência, acumulada desde 2006. AUDITORIA, não produto: nenhum número do artigo ou do app sai daqui."
