unidade,adm2_nome,adm2_pcode,papel,ano,soma_radiancia,media_radiancia,max_radiancia,n_pixels,n_acesos,frac_acesos,soma_radiancia_adm2_int_recorte,cobertura_adm2_no_recorte,janela_homogenea,geometria,selo,nivel_fonte,fonte
quelimane,Quelimane,MZ0401,controle,2023,1223.1000019311905,0.27246602849881724,33.63500213623047,4489,241,0.0536867899309423,1120.4649658203125,0.5344,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
quelimane,Quelimane,MZ0401,controle,2024,1473.1900043487549,0.3281777688457908,36.38500213623047,4489,275,0.06126085987970595,1359.14013671875,0.5344,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
quelimane,Quelimane,MZ0401,controle,2025,1607.0050082206726,0.3579873041257903,34.99500274658203,4489,289,0.06437959456449098,1499.03515625,0.5344,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2000,54.19913052767515,0.012073764875846547,5.751729488372803,4489,33,0.007351303185564714,54.19913101196289,0.1818,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2005,159.74810132518178,0.03558656745938556,9.330690383911133,4489,97,0.02160837603029628,159.74810791015625,0.1818,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2008,176.48104262349443,0.039314110631208384,7.104613780975342,4489,118,0.026286478057473826,176.48104858398438,0.1818,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2010,296.0524650189909,0.06595064936934526,13.312335968017578,4489,146,0.032523947427043884,296.05242919921875,0.1818,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2011,932.843002203037,0.20780641617354356,20.96077537536621,4489,204,0.04544441969258187,932.843017578125,0.1818,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2012,711.1024761814624,0.1584099969216891,25.600671768188477,4489,143,0.031855647137447096,711.1024780273438,0.1818,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2013,561.3844901323318,0.12505780577686162,23.875328063964844,4489,143,0.031855647137447096,561.3844604492188,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2014,594.7719970941544,0.1324954326340286,21.06075096130371,4489,160,0.035642682111828916,594.77197265625,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2015,638.2658131122589,0.14218440924755155,20.612003326416016,4489,175,0.038984183559812875,638.2658081054688,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2016,590.3897891044617,0.13151922234450025,19.44775390625,4489,164,0.03653374916462464,590.3897705078125,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2017,651.2301672697067,0.1450724364601708,21.649154663085938,4489,182,0.04054355090220539,651.2301635742188,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2018,540.100000500679,0.12031632891527713,17.290000915527344,4489,169,0.03764758298061929,540.0999755859375,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2019,501.3399987220764,0.11168188877747302,20.34000015258789,4489,158,0.035197148585431055,501.3399658203125,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2020,557.2650005817413,0.12414012042364476,20.479999542236328,4489,187,0.04165738471820005,557.2650146484375,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2021,574.6800006628036,0.12801960362281212,21.084999084472656,4489,201,0.04477611940298507,572.52001953125,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2022,652.6950006484985,0.14539875265059002,16.75,4489,236,0.05257295611494765,649.6099853515625,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2023,756.859999537468,0.16860325229170595,19.434999465942383,4489,246,0.054800623746936956,753.8349609375,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2024,903.4349998235703,0.20125529067132328,19.635000228881836,4489,279,0.06215192693250167,898.1500244140625,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
lichinga,Cidade de Lichinga,MZ0101,controle,2025,1052.005005121231,0.23435174985993118,22.0,4489,308,0.06861216306527067,1048.6600341796875,0.1818,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2000,174.30967968702316,0.038830403138120556,7.359602451324463,4489,85,0.01893517487190911,168.50582885742188,0.9896,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2005,313.39223696451336,0.06981337424025694,8.904549598693848,4489,278,0.06192916016930274,284.3675231933594,0.9896,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2008,664.2595235258741,0.14797494397992295,10.368520736694336,4489,570,0.12697705502339052,535.1439819335938,0.9896,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2010,754.2809362206426,0.16802872270453165,15.429491996765137,4489,549,0.12229895299621296,633.4017333984375,0.9896,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2011,1528.006227829952,0.34038900152148627,21.424177169799805,4489,858,0.19113388282468255,1044.26318359375,0.9896,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2012,1373.4288803122472,0.3059543061510909,18.58955955505371,4489,492,0.10960124749387391,1045.7130126953125,0.9896,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2013,1224.2677223682404,0.27272615780090004,19.285606384277344,4489,351,0.07819113388282468,910.7726440429688,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2014,1235.7271308898926,0.2752789331454428,19.951393127441406,4489,352,0.07841390064602362,928.1561889648438,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2015,1270.5106202363968,0.283027538479928,21.472976684570312,4489,371,0.08264646914680329,963.0819702148438,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2016,1074.4530775547028,0.23935243429599082,17.124652862548828,4489,348,0.0775228335932279,834.7354125976562,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2017,1115.6691205501556,0.2485339987859558,17.086429595947266,4489,383,0.08531967030519047,838.0274658203125,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2018,1093.0499975681305,0.2434952099728515,14.449999809265137,4489,395,0.08799287146357763,816.469970703125,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2019,1045.634998202324,0.23293272403705145,13.425000190734863,4489,399,0.08888393851637336,763.2999877929688,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2020,1046.2349996566772,0.2330663844189524,13.989999771118164,4489,407,0.0906660726219648,780.3299560546875,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2021,1197.6600009202957,0.26679884181784264,14.704999923706055,4489,456,0.1015816440187124,864.510009765625,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2022,1360.354999780655,0.3030418801026186,14.190000534057617,4489,505,0.11249721541546001,933.635009765625,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2023,1491.9750022888184,0.3323624420335973,15.059999465942383,4489,536,0.11940298507462686,1001.6450805664062,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2024,1629.7350018024445,0.36305079122353406,13.244999885559082,4489,579,0.1289819558921809,1030.6600341796875,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
xaixai,Xai-Xai,MZ0901,controle,2025,1863.720008969307,0.4151748739071746,18.30500030517578,4489,620,0.13811539318333704,1165.5350341796875,0.9896,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2000,58.70410417020321,0.01307732327248902,4.069303035736084,4489,53,0.011806638449543327,23.8868350982666,0.9484,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2005,181.23129599010645,0.040372309198063366,6.251317977905273,4489,232,0.051681889062151924,102.80717468261719,0.9484,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2008,186.2114705470667,0.041481726564283075,8.072050094604492,4489,233,0.05190465582535086,142.53224182128906,0.9484,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2010,451.08297888146626,0.10048629513955586,9.777345657348633,4489,418,0.09311650701715304,226.42257690429688,0.9484,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2011,1612.6122422459648,0.35923640950010355,15.046985626220703,4489,1291,0.28759189128981955,990.969482421875,0.9484,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2012,1741.1696773469448,0.38787473320270544,20.885391235351562,4489,647,0.14413009578970817,1026.967041015625,0.9484,False,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2013,624.1453289985657,0.1390388347067422,27.546266555786133,4489,181,0.04032078413900646,301.4738464355469,0.9484,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2014,695.0694018602371,0.15483836085102184,25.66376495361328,4489,193,0.04299398529739363,344.45404052734375,0.9484,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2015,727.0961427688599,0.16197285425904653,24.952381134033203,4489,206,0.04588995321897973,335.496826171875,0.9484,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2016,744.0944621562958,0.16575951484880724,24.376514434814453,4489,206,0.04588995321897973,364.24737548828125,0.9484,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2017,798.65485060215,0.17791375598176654,22.222349166870117,4489,247,0.05502339051013589,373.92291259765625,0.9484,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2018,789.190000295639,0.1758053019148227,17.530000686645508,4489,251,0.05591445756293161,344.2900085449219,0.9484,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2019,769.3199956417084,0.17137892529331886,18.94499969482422,4489,251,0.05591445756293161,358.57000732421875,0.9484,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
inhambane,Cidade de Inhambane,MZ0801,controle,2020,810.4900056123734,0.1805502351553516,15.709999084472656,4489,276,0.06148362664290488,392.28997802734375,0.9484,True,recorte fixo (EMENDA E6); ADM2 apenas como sensibilidade,observado,A,"Chen, Z., Yu, B. et al. (2021) ESSD 13:889-906, DOI 10.5194/essd-13-889-2021; dataset Harvard Dataverse 10.7910/DVN/YGIVCD (CC0). ATENCAO: prefixo de arquivo 'viirs_like_li2020_' e heranca de erro; NAO e Li et al. 2020."
